"TOA5","CR800 Series","CR800","12103","CR800.Std.08","CPU:GPSProbeNew_BCE.CR8","60029","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"2000-05-23 07:51:36",79105,100017,3.568,13.52,87,7.8838,114,44.949,1,10,4.6,0.247,0.1313967,0.74915,5,23,7,55,7,860000
"2000-05-23 07:51:37",79106,100018,3.683,13.52,87,7.8845,114,44.9399,1,10,4.7,0.255,0.1314083,0.7489983,5,23,7,55,9,760000
"2000-05-23 07:51:38",79107,100019,6.09,13.52,87,7.8853,114,44.9277,1,10,4.7,0.407,0.1314217,0.748795,5,23,7,55,11,690000
"2000-05-23 07:51:38.75",79108,100020,5.288,13.52,87,7.886,114,44.9133,1,10,4.7,0.356,0.1314333,0.748555,5,23,7,55,13,610000
"2000-05-23 07:51:39.75",79109,100021,9.3,13.52,87,7.8866,114,44.9048,1,10,4.7,0.611,0.1314433,0.7484133,5,23,7,55,16,230000
"2000-05-23 07:51:40.75",79110,100022,2.995,13.52,87,7.8875,114,44.8935,1,10,4.8,0.211,0.1314583,0.748225,5,23,7,55,19,160000
"2000-05-23 07:51:41.5",79111,100023,3.568,13.52,87,7.8888,114,44.8849,1,10,4.8,0.247,0.13148,0.7480816,5,23,7,55,21,750000
"2000-05-23 07:51:42.25",79112,100024,3.224,13.52,87,7.8898,114,44.8776,1,10,4.9,0.226,0.1314967,0.74796,5,23,7,55,23,950000
"2000-05-23 07:51:43",79113,100025,13.94,13.51,87,7.8908,114,44.8777,1,10,4.8,0.906,0.1315133,0.7479617,5,23,7,55,26,150000
"2000-05-23 07:51:43.75",79114,100026,12.28,13.51,87,7.8926,114,44.8745,1,10,4.9,0.8,0.1315433,0.7479084,5,23,7,55,30,460000
"2000-05-23 07:51:44.5",79115,100027,12.4,13.51,87,7.8933,114,44.877,1,10,5,0.807,0.131555,0.74795,5,23,7,55,34,60000
"2000-05-23 07:51:45.75",79116,100028,15.84,13.51,87,7.8942,114,44.8808,1,10,5,1.026,0.13157,0.7480133,5,23,7,55,36,920000
"2000-05-23 07:51:46.5",79117,100029,15.95,13.51,87,7.8955,114,44.8781,1,10,4.9,1.033,0.1315917,0.7479684,5,23,7,55,40,880000
"2000-05-23 07:51:47.25",79118,100030,10.56,13.51,87,7.8967,114,44.8786,1,10,4.9,0.691,0.1316117,0.7479767,5,23,7,55,43,590000
"2000-05-23 07:51:48.25",79119,100031,13.08,13.51,87,7.8975,114,44.8741,1,10,5.3,0.851,0.131625,0.7479017,5,23,7,55,46,270000
"2000-05-23 07:51:49",79120,100032,14.63,13.51,87,7.8985,114,44.8737,1,10,5.3,0.949,0.1316417,0.747895,5,23,7,55,49,10000
"2000-05-23 07:51:49.75",79121,100033,15.95,13.5,87,7.8997,114,44.8768,1,10,5.3,1.033,0.1316617,0.7479467,5,23,7,55,51,800000
"2000-05-23 07:51:51",79122,100034,16.41,13.51,87,7.9006,114,44.8743,1,10,5.2,1.062,0.1316767,0.747905,5,23,7,55,54,650000
"2000-05-23 07:51:52",79123,100035,16.64,13.49,87,7.9012,114,44.8753,1,10,5.3,1.077,0.1316867,0.7479217,5,23,7,55,57,320000
"2000-05-23 07:51:53",79124,100036,16.92,13.5,87,7.9025,114,44.8775,1,10,5.4,1.095,0.1317083,0.7479583,5,23,7,56,0,100000
"2000-05-23 07:51:54",79125,100037,17.1,13.5,87,7.9035,114,44.8799,1,10,5.5,1.106,0.131725,0.7479984,5,23,7,56,2,910000
"2000-05-23 07:51:55",79126,100038,14.4,13.49,87,7.9044,114,44.8819,1,10,5.3,0.935,0.13174,0.7480317,5,23,7,56,5,650000
"2000-05-23 07:51:55.75",79127,100039,10.91,13.49,87,7.9047,114,44.8851,1,10,5.1,0.713,0.131745,0.748085,5,23,7,56,8,150000
"2000-05-23 07:51:56.75",79128,100040,13.43,13.49,87,7.9057,114,44.884,1,10,5.2,0.873,0.1317617,0.7480667,5,23,7,56,10,950000
"2000-05-23 07:51:57.75",79129,100041,12.4,13.49,87,7.9061,114,44.8864,1,10,5.3,0.807,0.1317683,0.7481067,5,23,7,56,13,440000
"2000-05-23 07:51:58.75",79130,100042,11.54,13.49,87,7.9068,114,44.8907,1,10,5.1,0.753,0.13178,0.7481784,5,23,7,56,15,990000
"2000-05-23 07:52:00.25",79131,100043,11.82,13.49,87,7.9077,114,44.891,1,10,4.9,0.771,0.131795,0.7481833,5,23,7,56,18,660000
"2000-05-23 07:52:01.25",79132,100044,11.94,13.49,87,7.9083,114,44.893,1,10,4.9,0.778,0.131805,0.7482167,5,23,7,56,22,550000
"2000-05-23 07:52:02",79133,100045,15.26,13.49,87,7.9088,114,44.8945,1,10,4.9,0.989,0.1318133,0.7482417,5,23,7,56,25,110000
"2000-05-23 07:52:03.25",79134,100046,14.12,13.49,87,7.9097,114,44.8964,1,10,5.1,0.917,0.1318283,0.7482733,5,23,7,56,27,510000
"2000-05-23 07:52:04.5",79135,100047,16.7,13.49,87,7.9102,114,44.8958,1,10,5.1,1.08,0.1318367,0.7482634,5,23,7,56,29,920000
"2000-05-23 07:52:05.25",79136,100048,17.5,13.49,87,7.911,114,44.9025,1,10,5.1,1.131,0.13185,0.748375,5,23,7,56,32,530000
"2000-05-23 07:52:06.5",79137,100049,17.9,13.49,87,7.9116,114,44.9019,1,10,5.4,1.157,0.13186,0.748365,5,23,7,56,35,80000
"2000-05-23 07:52:07.5",79138,100050,16.06,13.48,87,7.9125,114,44.9039,1,10,5.4,1.04,0.131875,0.7483984,5,23,7,56,37,710000
"2000-05-23 07:52:08.5",79139,100051,16.01,13.48,87,7.913,114,44.9029,1,10,5.4,1.037,0.1318833,0.7483817,5,23,7,56,40,400000
"2000-05-23 07:52:09.75",79140,100052,14.23,13.48,87,7.9138,114,44.9051,1,10,5.2,0.924,0.1318967,0.7484184,5,23,7,56,43,110000
"2000-05-23 07:52:10.5",79141,100053,13.66,13.48,87,7.9146,114,44.907,1,10,5.3,0.888,0.13191,0.74845,5,23,7,56,45,670000
"2000-05-23 07:52:11.5",79142,100054,14.17,13.48,87,7.9152,114,44.9074,1,10,5.4,0.92,0.13192,0.7484567,5,23,7,56,48,270000
"2000-05-23 07:52:12.75",79143,100055,11.13,13.48,87,7.9159,114,44.9075,1,10,5.5,0.727,0.1319317,0.7484583,5,23,7,56,50,800000
"2000-05-23 07:52:13.5",79144,100056,11.94,13.47,87,7.9164,114,44.9059,1,10,5.6,0.778,0.13194,0.7484316,5,23,7,56,53,360000
"2000-05-23 07:52:14.25",79145,100057,10.91,13.48,87,7.9173,114,44.9052,1,10,5.8,0.713,0.131955,0.74842,5,23,7,56,55,910000
"2000-05-23 07:52:15.75",79146,100058,9.42,13.47,87,7.9178,114,44.9059,1,10,6.1,0.618,0.1319633,0.7484316,5,23,7,56,58,450000
"2000-05-23 07:52:16.5",79147,100059,13.54,13.48,87,7.9187,114,44.9099,1,10,6.2,0.88,0.1319783,0.7484983,5,23,7,57,1,100000
"2000-05-23 07:52:17.5",79148,100060,15.03,13.48,87,7.9194,114,44.9119,1,10,6.7,0.975,0.13199,0.7485316,5,23,7,57,4,200000
"2000-05-23 07:52:18.25",79149,100061,11.42,13.48,87,7.9203,114,44.9147,1,10,6.2,0.746,0.132005,0.7485783,5,23,7,57,6,890000
"2000-05-23 07:52:19.25",79150,100062,9.42,13.47,87,7.9208,114,44.9169,1,10,6.2,0.618,0.1320133,0.748615,5,23,7,57,9,450000
"2000-05-23 07:52:20",79151,100063,10.91,13.47,87,7.9216,114,44.9192,1,10,6.1,0.713,0.1320267,0.7486534,5,23,7,57,12,210000
"2000-05-23 07:52:20.75",79152,100064,12.17,13.47,87,7.9224,114,44.9214,1,10,5.9,0.793,0.13204,0.7486899,5,23,7,57,15,70000
"2000-05-23 07:52:21.75",79153,100065,9.19,13.47,87,7.9234,114,44.9211,1,10,6.3,0.604,0.1320567,0.748685,5,23,7,57,17,710000
"2000-05-23 07:52:22.5",79154,100066,10.05,13.47,87,7.9237,114,44.9217,1,10,6.2,0.658,0.1320617,0.748695,5,23,7,57,20,370000
"2000-05-23 07:52:23.25",79155,100067,10.45,13.47,87,7.9245,114,44.9232,1,10,6.3,0.684,0.132075,0.74872,5,23,7,57,23,30000
"2000-05-23 07:52:24",79156,100068,10.1,13.47,87,7.9254,114,44.921,1,10,6.5,0.662,0.13209,0.7486833,5,23,7,57,25,750000
"2000-05-23 07:52:25",79157,100069,10.1,13.47,87,7.9258,114,44.9211,1,10,6.4,0.662,0.1320967,0.748685,5,23,7,57,28,360000
"2000-05-23 07:52:25.75",79158,100070,9.07,13.47,87,7.9265,114,44.9231,1,10,6.5,0.597,0.1321083,0.7487183,5,23,7,57,30,970000
"2000-05-23 07:52:26.75",79159,100071,12.85,13.47,87,7.9273,114,44.9223,1,10,6.5,0.837,0.1321217,0.748705,5,23,7,57,33,800000
"2000-05-23 07:52:27.75",79160,100072,10.85,13.47,87,7.9279,114,44.9219,1,10,6.7,0.709,0.1321317,0.7486984,5,23,7,57,36,540000
"2000-05-23 07:52:28.5",79161,100073,9.99,13.46,87,7.9284,114,44.9205,1,10,6.7,0.655,0.13214,0.748675,5,23,7,57,39,220000
"2000-05-23 07:52:29.25",79162,100074,12.34,13.46,87,7.9295,114,44.9211,1,10,6.7,0.804,0.1321583,0.748685,5,23,7,57,42,850000
"2000-05-23 07:52:30.25",79163,100075,17.78,13.46,87,7.9302,114,44.922,1,10,6.7,1.149,0.13217,0.7487,5,23,7,57,45,810000
"2000-05-23 07:52:31",79164,100076,15.66,13.46,87,7.9302,114,44.9094,1,10,6.8,1.015,0.13217,0.74849,5,23,7,57,51,560000
"2000-05-23 07:52:32",79165,100077,12.28,13.46,87,7.9299,114,44.9019,1,10,6.8,0.8,0.132165,0.748365,5,23,7,57,56,80000
"2000-05-23 07:52:32.75",79166,100078,10.56,13.46,87,7.9295,114,44.8887,1,10,6.5,0.691,0.1321583,0.748145,5,23,7,57,58,640000
"2000-05-23 07:52:34",79167,100079,13.54,13.46,87,7.9294,114,44.8756,1,10,6.5,0.88,0.1321567,0.7479267,5,23,7,58,1,360000
"2000-05-23 07:52:35",79168,100080,17.9,13.46,87,7.9293,114,44.8553,1,10,6.5,1.157,0.132155,0.7475883,5,23,7,58,5,120000
"2000-05-23 07:52:36",79169,100081,10.56,13.46,87,7.9289,114,44.8336,1,10,6.2,0.691,0.1321483,0.7472267,5,23,7,58,8,0
"2000-05-23 07:52:36.75",79170,100082,9.07,13.46,87,7.9285,114,44.8096,1,10,6.2,0.597,0.1321417,0.7468267,5,23,7,58,11,100000
"2000-05-23 07:52:37.5",79171,100083,12.45,13.45,87,7.9281,114,44.7915,1,10,6,0.811,0.132135,0.746525,5,23,7,58,14,120000
"2000-05-23 07:52:38.25",79172,100084,13.2,13.46,87,7.9277,114,44.7719,1,10,6.4,0.858,0.1321283,0.7461984,5,23,7,58,17,60000
"2000-05-23 07:52:39.25",79173,100085,16.29,13.45,87,7.9273,114,44.756,1,10,6.5,1.055,0.1321217,0.7459334,5,23,7,58,19,870000
"2000-05-23 07:52:40.25",79174,100086,13.08,13.45,87,7.9267,114,44.7378,1,10,6.6,0.851,0.1321117,0.74563,5,23,7,58,22,820000
"2000-05-23 07:52:41.25",79175,100087,13.77,13.45,87,7.9259,114,44.7173,1,9,6.7,0.895,0.1320983,0.7452883,5,23,7,58,26,500000
"2000-05-23 07:52:42",79176,100088,12.28,13.45,87,7.9255,114,44.7027,1,9,7,0.8,0.1320917,0.745045,5,23,7,58,29,680000
"2000-05-23 07:52:42.75",79177,100089,12.85,13.45,87,7.9252,114,44.695,1,9,7.2,0.837,0.1320867,0.7449167,5,23,7,58,32,300000
"2000-05-23 07:52:43.5",79178,100090,14.12,13.45,87,7.9246,114,44.6754,1,9,7.4,0.917,0.1320767,0.74459,5,23,7,58,34,950000
"2000-05-23 07:52:44.25",79179,100091,12.97,13.45,87,7.9239,114,44.6604,1,9,7.4,0.844,0.132065,0.74434,5,23,7,58,37,940000
"2000-05-23 07:59:38.25",79180,100092,-0.215,13.45,87,7.9234,114,44.6294,1,9,9.1,0.007,0.1320567,0.7438233,5,23,7,59,38,860000
"2000-05-23 07:59:38.5",79181,100093,8.67,13.45,87,7.9224,114,44.6355,1,10,10.7,0.571,0.13204,0.743925,5,23,7,59,42,440000
"2000-05-23 07:59:39.25",79182,100094,11.42,13.44,87,7.9226,114,44.6133,1,9,11.7,0.746,0.1320433,0.743555,5,23,7,59,45,250000
"2000-05-23 07:59:40",79183,100095,12.4,13.45,87,7.9217,114,44.6038,1,10,11.7,0.808,0.1320283,0.7433967,5,23,7,59,48,170000
"2000-05-23 07:59:40.75",79184,100096,11.82,13.45,87,7.9213,114,44.5825,1,9,12.1,0.771,0.1320217,0.7430417,5,23,7,59,50,850000
"2000-05-23 07:59:41.5",79185,100097,9.99,13.45,87,7.9211,114,44.5746,1,9,12.5,0.655,0.1320183,0.74291,5,23,7,59,53,600000
"2000-05-23 07:59:42.25",79186,100098,9.7,13.44,87,7.9208,114,44.5697,1,9,12.4,0.637,0.1320133,0.7428283,5,23,7,59,56,200000
"2000-05-23 07:59:43",79187,100099,11.48,13.43,87,7.9204,114,44.5592,1,9,12.8,0.749,0.1320067,0.7426533,5,23,7,59,58,780000
"2000-05-23 07:59:43.75",79188,100100,9.99,13.44,87,7.9201,114,44.5393,1,9,13.3,0.655,0.1320017,0.7423217,5,23,8,0,1,860000
"2000-05-23 07:59:44.75",79189,100101,8.9,13.44,87,7.9198,114,44.5333,1,9,13.4,0.586,0.1319967,0.7422217,5,23,8,0,4,410000
"2000-05-23 07:59:45.5",79190,100102,9.19,13.44,87,7.9198,114,44.522,1,9,13.9,0.604,0.1319967,0.7420333,5,23,8,0,7,120000
"2000-05-23 07:59:46.25",79191,100103,7.638,13.44,87,7.9192,114,44.514,1,9,14.2,0.506,0.1319867,0.7419,5,23,8,0,9,900000
"2000-05-23 07:59:47.25",79192,100104,9.64,13.43,87,7.9184,114,44.5052,1,9,14.3,0.633,0.1319733,0.7417533,5,23,8,0,12,540000
"2000-05-23 07:59:48",79193,100105,12.4,13.43,87,7.9182,114,44.4951,1,9,14.5,0.808,0.13197,0.741585,5,23,8,0,15,410000
"2000-05-23 07:59:49",79194,100106,11.02,13.43,87,7.9178,114,44.4792,1,9,14.9,0.72,0.1319633,0.74132,5,23,8,0,17,970000
"2000-05-23 07:59:49.75",79195,100107,10.1,13.43,87,7.9174,114,44.4616,1,9,14.5,0.662,0.1319567,0.7410267,5,23,8,0,20,740000
"2000-05-23 07:59:50.5",79196,100108,14.06,13.43,87,7.9172,114,44.4512,1,9,14.6,0.913,0.1319533,0.7408533,5,23,8,0,23,420000
"2000-05-23 07:59:51.25",79197,100109,17.21,13.43,87,7.9171,114,44.4336,1,9,14.8,1.113,0.1319517,0.74056,5,23,8,0,25,970000
"2000-05-23 07:59:52",79198,100110,17.67,13.43,87,7.9167,114,44.4203,1,9,14.5,1.142,0.131945,0.7403383,5,23,8,0,28,920000
"2000-05-23 07:59:53",79199,100111,16.98,13.43,87,7.9161,114,44.404,1,9,14.6,1.099,0.131935,0.7400666,5,23,8,0,31,780000
"2000-05-23 07:59:54",79200,100112,25.24,13.43,87,7.9156,114,44.39,1,9,14.2,1.622,0.1319267,0.7398333,5,23,8,0,35,130000
"2000-05-23 07:59:54.75",79201,100113,33.38,13.43,87,7.9151,114,44.3811,1,9,14.5,2.139,0.1319183,0.739685,5,23,8,0,38,650000
"2000-05-23 07:59:55.5",79202,100114,27.42,13.43,87,7.9148,114,44.3808,1,9,14.9,1.761,0.1319133,0.73968,5,23,8,0,42,160000
"2000-05-23 07:59:56.5",79203,100115,19.85,13.43,87,7.9145,114,44.3757,1,9,14.2,1.28,0.1319083,0.7395951,5,23,8,0,45,430000
"2000-05-23 07:59:57.25",79204,100116,18.88,13.42,87,7.9139,114,44.3697,1,9,14.5,1.219,0.1318983,0.739495,5,23,8,0,48,190000
"2000-05-23 07:59:58.75",79205,100117,19.68,13.43,87,7.9135,114,44.3578,1,9,14.6,1.27,0.1318917,0.7392967,5,23,8,0,50,930000
"2000-05-23 07:59:59.5",79206,100118,26.44,13.42,87,7.913,114,44.3457,1,9,14.1,1.699,0.1318833,0.739095,5,23,8,0,53,750000
"2000-05-23 08:00:01",79207,100119,25.12,13.42,87,7.9127,114,44.3304,1,9,14.1,1.615,0.1318783,0.73884,5,23,8,0,56,710000
"2000-05-23 08:00:02",79208,100120,32.35,13.42,87,7.9123,114,44.3153,1,9,13.4,2.073,0.1318717,0.7385883,5,23,8,0,59,800000
"2000-05-23 08:00:02.75",79209,100121,43.58,13.42,87,7.9116,114,44.305,1,9,13.7,2.786,0.13186,0.7384167,5,23,8,1,2,970000
"2000-05-23 08:00:03.75",79210,100122,43.81,13.42,87,7.9109,114,44.2898,1,9,14,2.801,0.1318483,0.7381633,5,23,8,1,6,780000
"2000-05-23 08:00:04.5",79211,100123,41.18,13.42,87,7.9105,114,44.2698,1,9,13.8,2.634,0.1318417,0.73783,5,23,8,1,9,870000
"2000-05-23 08:00:05.25",79212,100124,38.54,13.42,87,7.9101,114,44.2657,1,9,14.4,2.466,0.131835,0.7377617,5,23,8,1,13,20000
"2000-05-23 08:00:06.5",79213,100125,20.65,13.42,87,7.9096,114,44.2883,1,9,13.8,1.331,0.1318267,0.7381383,5,23,8,1,19,840000
"2000-05-23 08:00:07.5",79214,100126,9.59,13.42,87,7.9089,114,44.2928,1,9,14,0.629,0.131815,0.7382134,5,23,8,1,22,990000
"2000-05-23 08:00:08.25",79215,100127,7.754,13.41,87,7.9086,114,44.3002,1,9,13.6,0.513,0.13181,0.7383367,5,23,8,1,25,250000
"2000-05-23 08:00:09",79216,100128,9.19,13.41,87,7.9079,114,44.3106,1,9,13.5,0.604,0.1317983,0.73851,5,23,8,1,27,460000
"2000-05-23 08:00:09.75",79217,100129,9.59,13.42,87,7.9073,114,44.3167,1,9,13.6,0.629,0.1317883,0.7386116,5,23,8,1,29,650000
"2000-05-23 08:00:10.5",79218,100130,9.76,13.41,87,7.9067,114,44.3274,1,9,13.7,0.64,0.1317783,0.73879,5,23,8,1,31,990000
"2000-05-23 08:00:11.25",79219,100131,13.31,13.41,87,7.9061,114,44.3336,1,9,14.1,0.866,0.1317683,0.7388933,5,23,8,1,34,550000
"2000-05-23 08:00:12.5",79220,100132,11.59,13.42,87,7.9055,114,44.3359,1,9,14.1,0.757,0.1317583,0.7389317,5,23,8,1,36,960000
"2000-05-23 08:00:13.25",79221,100133,14.92,13.42,87,7.9046,114,44.3406,1,9,13.8,0.968,0.1317433,0.73901,5,23,8,1,39,670000
"2000-05-23 08:00:14",79222,100134,13.89,13.41,87,7.9042,114,44.34,1,9,13.8,0.902,0.1317367,0.739,5,23,8,1,42,100000
"2000-05-23 08:00:15.25",79223,100135,14,13.41,87,7.9037,114,44.3399,1,9,13.7,0.909,0.1317283,0.7389984,5,23,8,1,44,490000
"2000-05-23 08:00:16",79224,100136,13.43,13.41,87,7.9029,114,44.3494,1,9,13.1,0.873,0.131715,0.7391567,5,23,8,1,46,720000
"2000-05-23 08:00:16.75",79225,100137,15.72,13.41,87,7.9024,114,44.3443,1,9,13.1,1.019,0.1317067,0.7390717,5,23,8,1,49,90000
"2000-05-23 08:00:17.5",79226,100138,14.23,13.41,87,7.9018,114,44.3496,1,9,13.1,0.924,0.1316967,0.73916,5,23,8,1,51,450000
"2000-05-23 08:00:18.75",79227,100139,13.54,13.41,87,7.9017,114,44.3538,1,9,12.2,0.88,0.131695,0.73923,5,23,8,1,53,890000
"2000-05-23 08:00:20",79228,100140,15.21,13.41,87,7.9009,114,44.3535,1,9,11.9,0.986,0.1316817,0.739225,5,23,8,1,56,270000
"2000-05-23 08:00:20.75",79229,100141,17.21,13.41,87,7.9,114,44.3611,1,9,11.3,1.113,0.1316667,0.7393516,5,23,8,1,58,710000
"2000-05-23 08:00:21.75",79230,100142,16.07,13.41,87,7.8998,114,44.365,1,9,10.8,1.04,0.1316633,0.7394167,5,23,8,2,1,170000
"2000-05-23 08:00:22.5",79231,100143,11.14,13.41,87,7.8985,114,44.3754,1,9,10.6,0.728,0.1316417,0.73959,5,23,8,2,3,750000
"2000-05-23 08:00:23.25",79232,100144,11.71,13.41,87,7.8983,114,44.3756,1,9,10.4,0.764,0.1316383,0.7395933,5,23,8,2,6,330000
"2000-05-23 08:00:24.75",79233,100145,10.45,13.41,87,7.8974,114,44.3851,1,9,11,0.684,0.1316233,0.7397517,5,23,8,2,8,780000
"2000-05-23 08:00:25.75",79234,100146,12,13.4,87,7.8965,114,44.396,1,9,10.6,0.782,0.1316083,0.7399333,5,23,8,2,11,630000
"2000-05-23 08:00:26.75",79235,100147,12.17,13.41,87,7.8961,114,44.3987,1,9,10.8,0.793,0.1316017,0.7399784,5,23,8,2,14,30000
"2000-05-23 08:00:27.75",79236,100148,12.51,13.4,87,7.8956,114,44.4027,1,9,10.6,0.815,0.1315933,0.740045,5,23,8,2,16,470000
"2000-05-23 08:00:28.75",79237,100149,12.51,13.4,87,7.8946,114,44.4172,1,9,9.9,0.815,0.1315767,0.7402866,5,23,8,2,18,910000
"2000-05-23 08:00:29.25",79238,100150,11.77,13.41,87,7.8942,114,44.4161,1,9,10.2,0.768,0.13157,0.7402683,5,23,8,2,21,380000
"2000-05-23 08:00:30",79239,100151,9.53,13.4,87,7.8933,114,44.4217,1,9,10.6,0.626,0.131555,0.7403616,5,23,8,2,23,910000
"2000-05-23 08:00:31.25",79240,100152,8.38,13.41,87,7.8928,114,44.4244,1,9,10.5,0.553,0.1315467,0.7404067,5,23,8,2,26,430000
"2000-05-23 08:00:32.25",79241,100153,10.22,13.4,87,7.8922,114,44.4259,1,9,10.6,0.669,0.1315367,0.7404317,5,23,8,2,28,840000
"2000-05-23 08:00:33.5",79242,100154,8.84,13.4,87,7.8917,114,44.4291,1,9,10.7,0.582,0.1315283,0.740485,5,23,8,2,31,250000
"2000-05-23 08:00:34.5",79243,100155,8.04,13.4,87,7.8908,114,44.4355,1,9,10,0.531,0.1315133,0.7405917,5,23,8,2,33,660000
"2000-05-23 08:00:35.5",79244,100156,9.88,13.4,87,7.8903,114,44.4373,1,9,10,0.648,0.131505,0.7406217,5,23,8,2,36,180000
"2000-05-23 08:00:36.25",79245,100157,8.61,13.4,87,7.8895,114,44.4421,1,9,10,0.568,0.1314917,0.7407017,5,23,8,2,38,670000
"2000-05-23 08:00:37",79246,100158,8.61,13.4,87,7.8887,114,44.4459,1,9,10.1,0.568,0.1314783,0.740765,5,23,8,2,41,30000
"2000-05-23 08:00:38",79247,100159,8.61,13.4,87,7.8876,114,44.4534,1,9,10.1,0.568,0.13146,0.74089,5,23,8,2,43,550000
"2000-05-23 08:00:39",79248,100160,8.16,13.4,87,7.887,114,44.459,1,9,10,0.538,0.13145,0.7409833,5,23,8,2,46,80000
"2000-05-23 08:00:39.75",79249,100161,7.009,13.4,87,7.8863,114,44.4691,1,9,9.7,0.466,0.1314383,0.7411517,5,23,8,2,48,720000
"2000-05-23 08:00:41.5",79250,100162,4.945,13.4,87,7.8859,114,44.4759,1,9,9.5,0.335,0.1314317,0.741265,5,23,8,2,51,450000
"2000-05-23 08:00:42.25",79251,100163,2.881,13.4,87,7.8851,114,44.4871,1,9,8.8,0.204,0.1314183,0.7414516,5,23,8,2,54,340000
"2000-05-23 08:00:43",79252,100164,3.454,13.4,87,7.8842,114,44.4921,1,9,8.8,0.24,0.1314033,0.741535,5,23,8,2,58,170000
"2000-05-23 08:00:43.75",79253,100165,4.027,13.39,87,7.8831,114,44.4986,1,9,8.9,0.276,0.131385,0.7416433,5,23,8,3,0,740000
"2000-05-23 08:00:44.75",79254,100166,4.257,13.4,87,7.8827,114,44.5068,1,9,8.9,0.291,0.1313783,0.74178,5,23,8,3,3,530000
"2000-05-23 08:00:45.5",79255,100167,4.027,13.39,87,7.8823,114,44.5139,1,9,8.7,0.276,0.1313717,0.7418984,5,23,8,3,6,190000
"2000-05-23 08:00:46.25",79256,100168,2.651,13.39,87,7.8816,114,44.5152,1,9,9.3,0.189,0.13136,0.7419201,5,23,8,3,8,770000
"2000-05-23 08:00:47.25",79257,100169,3.11,13.39,87,7.8812,114,44.5189,1,9,9.5,0.218,0.1313533,0.7419817,5,23,8,3,11,750000
"2000-05-23 08:00:48",79258,100170,7.811,13.39,87,7.8808,114,44.5213,1,9,9.3,0.517,0.1313467,0.7420217,5,23,8,3,14,360000
